,Provider,Fraud_Probability,Top1_Feature,Top1_SHAP,Top2_Feature,Top2_SHAP,Top3_Feature,Top3_SHAP,Fraud_Probability_Percent,Top1_ActualValue,Top2_ActualValue,Top3_ActualValue
2947,PRV53888,0.011581331,Provider_Insurance_Claim_Reimbursement_Amt,-1.7994758,DeductibleAmtPaid_sum,-0.59842074,Avg_InscClaimAmtReimbursed_Per_Provider,-0.48586863,1.158133,19410.0,150.0,3167.1428571428573
2948,PRV53208,0.9308371,HospitalDuration_max,1.0915716,HospitalDuration_std,0.81849587,Provider_Insurance_Claim_Reimbursement_Amt,-0.5609433,93.08371,21.0,8.845903006477066,58500.0
2949,PRV53226,0.4063918,prv_avg_claims_indicator,-0.8533996,HospitalDuration_max,0.83240724,Provider_Insurance_Claim_Reimbursement_Amt,0.7014495,40.63918,1.0,35.0,150000.0
2950,PRV51967,0.0058355164,Provider_Insurance_Claim_Reimbursement_Amt,-1.6337179,DeductibleAmtPaid_sum,-0.6587911,ChronicCond_Heartfailure_mean,-0.6198166,0.58355165,16830.0,180.0,0.4912280701754385
2951,PRV55660,0.0026928652,Provider_Insurance_Claim_Reimbursement_Amt,-1.2148865,prv_avg_claims_indicator,-1.1744031,HospitalDuration_max,-0.89597124,0.2692865,33000.0,1.0,4.0
2952,PRV52412,0.0047564753,Provider_Insurance_Claim_Reimbursement_Amt,-1.9179589,DeductibleAmtPaid_sum,-0.55966574,Avg_InscClaimAmtReimbursed_Per_Provider,-0.32436165,0.47564754,20340.0,70.0,5786.507936507936
2953,PRV52411,0.016245613,Provider_Insurance_Claim_Reimbursement_Amt,-1.4455984,DeductibleAmtPaid_sum,-0.64403945,ChronicCond_Heartfailure_mean,-0.5623762,1.6245613,32010.0,420.0,0.4891304347826087
2954,PRV51764,0.007714109,Provider_Insurance_Claim_Reimbursement_Amt,-2.3616605,prv_avg_claims_indicator,-0.7314687,DeductibleAmtPaid_sum,-0.4885639,0.7714109,6060.0,1.0,100.0
2955,PRV57460,0.02572984,Provider_Insurance_Claim_Reimbursement_Amt,-2.3757932,DeductibleAmtPaid_sum,-0.53194124,HospitalDuration_max,-0.3095128,2.572984,7840.0,200.0,
2956,PRV56991,0.003082052,Provider_Insurance_Claim_Reimbursement_Amt,-1.7118962,prv_avg_claims_indicator,-0.7643515,DeductibleAmtPaid_sum,-0.49527964,0.30820522,6640.0,1.0,0.0
2957,PRV55337,0.0027808496,Provider_Insurance_Claim_Reimbursement_Amt,-2.1151257,prv_avg_claims_indicator,-0.807254,DeductibleAmtPaid_sum,-0.55358756,0.27808496,1890.0,1.0,0.0
2958,PRV55650,0.00085441227,Provider_Insurance_Claim_Reimbursement_Amt,-2.3405395,prv_avg_claims_indicator,-0.8420817,ChronicCond_KidneyDisease_mean,-0.5392964,0.085441224,220.0,1.0,0.25
2959,PRV52761,0.0012572166,Provider_Insurance_Claim_Reimbursement_Amt,-2.3703241,prv_avg_claims_indicator,-0.57615083,DeductibleAmtPaid_sum,-0.4727594,0.12572166,4740.0,1.0,0.0
2960,PRV51738,0.0011848921,Provider_Insurance_Claim_Reimbursement_Amt,-2.073285,DeductibleAmtPaid_sum,-0.58945817,ChronicCond_Heartfailure_mean,-0.5691499,0.11848921,850.0,0.0,0.3125
2961,PRV51502,0.0035879384,Provider_Insurance_Claim_Reimbursement_Amt,-2.0530589,DeductibleAmtPaid_sum,-0.6144841,prv_avg_claims_indicator,-0.56094575,0.35879382,8390.0,0.0,1.0
2962,PRV54576,0.020383146,prv_avg_claims_indicator,-1.2218517,HospitalDuration_max,-0.5995084,ClaimDuration_max,-0.42068505,2.0383146,1.0,17.0,20.0
2963,PRV53489,0.026553515,HospitalDuration_max,-0.72737026,ChronicCond_Heartfailure_mean,-0.69673026,ClaimDuration_max,-0.52178454,2.6553516,15.0,0.4,15.0
2964,PRV53389,0.0047076573,Provider_Insurance_Claim_Reimbursement_Amt,-1.542825,HospitalDuration_max,-0.9434508,prv_avg_claims_indicator,-0.9033205,0.47076574,19070.0,3.0,1.0
2965,PRV57688,0.001664181,Provider_Insurance_Claim_Reimbursement_Amt,-2.3243988,prv_avg_claims_indicator,-0.6796667,DeductibleAmtPaid_sum,-0.47326696,0.1664181,4230.0,1.0,140.0
2966,PRV53066,0.002888331,Provider_Insurance_Claim_Reimbursement_Amt,-2.3124032,DeductibleAmtPaid_sum,-0.6788068,ChronicCond_KidneyDisease_mean,-0.508489,0.28883308,1220.0,0.0,0.2857142857142857
2967,PRV54821,0.02252633,Provider_Insurance_Claim_Reimbursement_Amt,-1.1742406,prv_avg_claims_indicator,-1.096784,HospitalDuration_max,-0.9434162,2.2526329,39000.0,1.0,16.0
2968,PRV55891,0.7332607,Provider_Insurance_Claim_Reimbursement_Amt,1.1689861,HospitalDuration_max,0.5614069,ChronicCond_Depression_mean,-0.36644712,73.32607,312730.0,22.0,0.2941176470588235
2969,PRV56105,0.68604,Provider_Insurance_Claim_Reimbursement_Amt,1.1064464,HospitalDuration_max,0.6204723,ChronicCond_Diabetes_mean,-0.41045916,68.604,264570.0,23.0,0.9375
2970,PRV57456,0.0022963414,Provider_Insurance_Claim_Reimbursement_Amt,-2.1110098,DeductibleAmtPaid_sum,-0.5462652,DeductibleAmtPaid_mean,-0.44372678,0.22963414,2350.0,0.0,0.0
2971,PRV51494,0.004934943,Provider_Insurance_Claim_Reimbursement_Amt,-1.6495966,prv_avg_claims_indicator,-0.5006385,ChronicCond_Heartfailure_mean,-0.49324396,0.49349427,17450.0,1.027027027027027,0.5
2972,PRV56023,0.75996315,HospitalDuration_max,0.60865134,prv_avg_claims_indicator,-0.39771152,Provider_Insurance_Claim_Reimbursement_Amt,-0.39153543,75.996315,19.0,1.05,88070.0
2973,PRV55939,0.76952195,Provider_Insurance_Claim_Reimbursement_Amt,1.1052823,HospitalDuration_max,0.4706072,Avg_InscClaimAmtReimbursed_Per_Provider,0.23272087,76.952194,301760.0,21.0,12549.411764705885
2974,PRV55132,0.006515702,prv_avg_claims_indicator,-1.2923725,HospitalDuration_max,-1.1899538,HospitalDuration_std,-0.7096731,0.6515702,1.0,6.0,1.7288403306519922
2975,PRV51916,0.018676877,Provider_Insurance_Claim_Reimbursement_Amt,-2.0433507,DeductibleAmtPaid_sum,-0.70915353,perc_allocated_used,-0.47785643,1.8676877,7290.0,0.0,0.9837279280709478
2976,PRV54140,0.00529625,Provider_Insurance_Claim_Reimbursement_Amt,-2.3732285,prv_avg_claims_indicator,-0.58406174,ClaimDuration_mean,0.4619815,0.529625,230.0,1.0,0.0
2977,PRV55302,0.0009973219,Provider_Insurance_Claim_Reimbursement_Amt,-2.2335284,prv_avg_claims_indicator,-0.7044436,ChronicCond_KidneyDisease_mean,-0.5617617,0.09973219,400.0,1.0,0.0
2978,PRV51032,0.008040996,Provider_Insurance_Claim_Reimbursement_Amt,-2.339443,DeductibleAmtPaid_sum,-0.6322877,ClaimDuration_max,-0.39993337,0.8040996,5420.0,50.0,12.0
2979,PRV57610,0.008641302,Provider_Insurance_Claim_Reimbursement_Amt,-2.185685,ChronicCond_Heartfailure_mean,-0.6569673,DeductibleAmtPaid_sum,-0.6029327,0.86413014,7500.0,0.375,150.0
2980,PRV53024,0.004663901,Provider_Insurance_Claim_Reimbursement_Amt,-1.8401964,HospitalDuration_max,-0.8825593,HospitalDuration_std,-0.55202115,0.4663901,13800.0,4.0,0.7071067811865476
2981,PRV52530,0.0027756947,Provider_Insurance_Claim_Reimbursement_Amt,-2.122613,HospitalDuration_max,-0.8292746,DeductibleAmtPaid_sum,-0.4041351,0.27756947,5210.0,6.0,1068.0
2982,PRV53690,0.0007999529,Provider_Insurance_Claim_Reimbursement_Amt,-2.3795068,DeductibleAmtPaid_sum,-0.58407104,ChronicCond_KidneyDisease_mean,-0.5348647,0.07999529,1690.0,0.0,0.1818181818181818
2983,PRV56113,0.002339902,Provider_Insurance_Claim_Reimbursement_Amt,-1.8253733,DeductibleAmtPaid_sum,-0.6777266,perc_allocated_used,-0.48168552,0.2339902,16260.0,0.0,0.9989152991932282
2984,PRV52202,0.0062760795,Provider_Insurance_Claim_Reimbursement_Amt,-2.049074,DeductibleAmtPaid_sum,-0.5028547,prv_avg_claims_indicator,-0.48145202,0.62760794,8200.0,0.0,1.020408163265306
2985,PRV51652,0.027722437,Provider_Insurance_Claim_Reimbursement_Amt,-1.8863155,DeductibleAmtPaid_sum,-0.63388866,HospitalDuration_max,-0.36657873,2.7722437,17600.0,270.0,
2986,PRV55271,0.0012499023,Provider_Insurance_Claim_Reimbursement_Amt,-2.3568811,DeductibleAmtPaid_sum,-0.58002025,ChronicCond_KidneyDisease_mean,-0.47310662,0.12499023,6020.0,100.0,0.2666666666666666
2987,PRV57650,0.023700828,Provider_Insurance_Claim_Reimbursement_Amt,-1.9096872,HospitalDuration_max,-0.7402988,prv_avg_claims_indicator,0.629065,2.3700829,14210.0,5.0,3.6
2988,PRV57748,0.00806726,Provider_Insurance_Claim_Reimbursement_Amt,-2.0299819,DeductibleAmtPaid_sum,-0.5790441,prv_avg_claims_indicator,-0.45687193,0.806726,16000.0,240.0,1.0227272727272727
2989,PRV53558,0.035507325,Provider_Insurance_Claim_Reimbursement_Amt,-2.0482724,DeductibleAmtPaid_sum,-0.77131397,ClaimDuration_mean,0.42559418,3.5507326,7320.0,0.0,0.0454545454545454
2990,PRV54646,0.02167676,Provider_Insurance_Claim_Reimbursement_Amt,-1.9566538,ChronicCond_Cancer_mean,-0.46383262,ChronicCond_KidneyDisease_mean,-0.36386305,2.167676,11180.0,0.3043478260869565,0.2608695652173913
2991,PRV57714,0.0015903566,Provider_Insurance_Claim_Reimbursement_Amt,-2.262009,prv_avg_claims_indicator,-0.6982318,ChronicCond_Heartfailure_mean,-0.5092495,0.15903565,480.0,1.0,0.5
2992,PRV53451,0.0034471897,Provider_Insurance_Claim_Reimbursement_Amt,-1.5081878,prv_avg_claims_indicator,-1.1479764,HospitalDuration_max,-1.0285623,0.34471896,25000.0,1.0,6.0
2993,PRV52240,0.010085663,Provider_Insurance_Claim_Reimbursement_Amt,-1.8847514,DeductibleAmtPaid_sum,-0.64346665,prv_avg_claims_indicator,-0.5802243,1.0085663,25220.0,30.0,1.0163934426229508
2994,PRV55638,0.0006656344,Provider_Insurance_Claim_Reimbursement_Amt,-2.270649,DeductibleAmtPaid_sum,-0.5391238,ChronicCond_Heartfailure_mean,-0.50955546,0.06656344,360.0,0.0,0.4
2995,PRV54547,0.0019882633,Provider_Insurance_Claim_Reimbursement_Amt,-2.2300007,prv_avg_claims_indicator,-0.64455837,ChronicCond_Heartfailure_mean,-0.61770046,0.19882633,540.0,1.0,0.0
2996,PRV55608,0.0032476517,Provider_Insurance_Claim_Reimbursement_Amt,-2.1880498,prv_avg_claims_indicator,-0.6842413,DeductibleAmtPaid_sum,-0.45863554,0.32476518,7400.0,1.0,0.0
2997,PRV52922,0.042998925,Provider_Insurance_Claim_Reimbursement_Amt,-1.0378591,HospitalDuration_max,-1.0286523,HospitalDuration_std,-0.6641151,4.2998924,49510.0,6.0,1.976047040118708
2998,PRV54465,0.005605609,Provider_Insurance_Claim_Reimbursement_Amt,-2.4149091,DeductibleAmtPaid_sum,-0.4469152,ChronicCond_KidneyDisease_mean,-0.43545473,0.56056094,3610.0,140.0,0.1111111111111111
2999,PRV56861,0.0024849053,Provider_Insurance_Claim_Reimbursement_Amt,-2.4808562,DeductibleAmtPaid_sum,-0.64528304,DeductibleAmtPaid_mean,-0.41777763,0.24849053,5560.0,0.0,0.0
3000,PRV54968,0.07608704,HospitalDuration_max,-1.3191423,HospitalDuration_std,-0.71149325,HospitalDuration_mean,0.41189513,7.608704,6.0,1.8135294011647256,2.8
3001,PRV56778,0.10997231,prv_avg_claims_indicator,-1.1984438,HospitalDuration_max,-0.6315267,ClaimDuration_max,-0.39020434,10.9972315,1.0,17.0,20.0
3002,PRV54591,0.008027187,Provider_Insurance_Claim_Reimbursement_Amt,-2.4411483,DeductibleAmtPaid_sum,-0.64797956,Avg_InscClaimAmtReimbursed_Per_Provider,-0.50866,0.80271864,8280.0,80.0,1766.4444444444443
3003,PRV56380,0.0015753125,Provider_Insurance_Claim_Reimbursement_Amt,-2.4590523,DeductibleAmtPaid_sum,-0.60155237,Avg_InscClaimAmtReimbursed_Per_Provider,-0.49331835,0.15753125,6040.0,0.0,1516.190476190476
3004,PRV52081,0.0064465697,Provider_Insurance_Claim_Reimbursement_Amt,-1.2625585,prv_avg_claims_indicator,-0.89256006,HospitalDuration_max,-0.8576806,0.64465696,28270.0,1.0,9.0
3005,PRV52143,0.0014446465,Provider_Insurance_Claim_Reimbursement_Amt,-2.1712422,prv_avg_claims_indicator,-0.6677144,DeductibleAmtPaid_sum,-0.60561615,0.14446466,8290.0,1.0,50.0
3006,PRV54001,0.031863306,prv_avg_claims_indicator,-1.1855104,HospitalDuration_max,-0.8621385,Provider_Insurance_Claim_Reimbursement_Amt,-0.83946,3.1863306,1.0,16.0,61000.0
3007,PRV52179,0.06321105,Provider_Insurance_Claim_Reimbursement_Amt,-1.271917,ChronicCond_Heartfailure_mean,-0.6109199,HospitalDuration_max,-0.46152332,6.3211055,39910.0,0.5227272727272727,8.0
3008,PRV56929,0.01706946,Provider_Insurance_Claim_Reimbursement_Amt,-2.3043222,DeductibleAmtPaid_sum,-0.6698166,HospitalDuration_max,-0.3510643,1.7069461,7670.0,140.0,
3009,PRV54902,0.03385704,Provider_Insurance_Claim_Reimbursement_Amt,-1.9263284,HospitalDuration_max,-0.77112305,HospitalDuration_mean,0.40689185,3.385704,9840.0,2.0,2.0
3010,PRV56563,0.1741923,HospitalDuration_max,-0.9471651,ClaimDuration_max,-0.62555003,ClaimDuration_mean,0.45352197,17.41923,10.0,10.0,1.0
3011,PRV57196,0.17976868,HospitalDuration_max,-0.6852245,Provider_Insurance_Claim_Reimbursement_Amt,-0.34963122,Avg_InscClaimAmtReimbursed_Per_Provider,-0.29152033,17.976868,14.0,94830.0,5966.764705882353
3012,PRV57705,0.0014070664,Provider_Insurance_Claim_Reimbursement_Amt,-2.1809824,prv_avg_claims_indicator,-0.7374628,ChronicCond_KidneyDisease_mean,-0.5931611,0.14070663,400.0,1.0,0.0
3013,PRV55807,0.0043209586,Provider_Insurance_Claim_Reimbursement_Amt,-2.3703961,ChronicCond_Heartfailure_mean,-0.7518287,DeductibleAmtPaid_sum,-0.56509745,0.43209586,6080.0,0.4705882352941176,110.0
3014,PRV55774,0.106723726,Provider_Insurance_Claim_Reimbursement_Amt,-1.0978717,HospitalDuration_max,-0.5292795,HospitalDuration_std,-0.35435712,10.672373,49930.0,8.0,3.5118845842842465
3015,PRV53015,0.00045910059,Provider_Insurance_Claim_Reimbursement_Amt,-2.1083074,DeductibleAmtPaid_sum,-0.5348949,ChronicCond_Heartfailure_mean,-0.5263422,0.04591006,1120.0,0.0,0.375
3016,PRV52506,0.00051991607,Provider_Insurance_Claim_Reimbursement_Amt,-2.1847777,DeductibleAmtPaid_sum,-0.55360544,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5342058,0.051991608,2190.0,0.0,2424.6153846153848
3017,PRV55769,0.003052144,Provider_Insurance_Claim_Reimbursement_Amt,-1.7916378,HospitalDuration_max,-0.8587656,HospitalDuration_std,-0.62699175,0.3052144,18000.0,7.0,2.1213203435596424
3018,PRV57144,0.008403774,prv_avg_claims_indicator,-1.2264348,HospitalDuration_max,-1.019328,ClaimDuration_max,-0.60336566,0.84037745,1.0,11.0,11.0
3019,PRV52216,0.0077808676,Provider_Insurance_Claim_Reimbursement_Amt,-2.510041,DeductibleAmtPaid_sum,-0.55083996,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3645704,0.7780868,4940.0,140.0,4830.0
3020,PRV52868,0.8867675,Provider_Insurance_Claim_Reimbursement_Amt,1.5695233,HospitalDuration_max,-0.39165065,DeductibleAmtPaid_sum,0.23974374,88.67675,434120.0,17.0,44926.0
3021,PRV55070,0.006991324,Provider_Insurance_Claim_Reimbursement_Amt,-2.297782,DeductibleAmtPaid_sum,-0.564924,ChronicCond_KidneyDisease_mean,-0.3507836,0.6991324,3220.0,0.0,0.3
3022,PRV51230,0.025713092,Provider_Insurance_Claim_Reimbursement_Amt,-1.8787224,prv_avg_claims_indicator,-0.6694145,ClaimDuration_mean,0.43218848,2.571309,12490.0,1.0,1.0
3023,PRV51438,0.001694884,Provider_Insurance_Claim_Reimbursement_Amt,-1.7756529,HospitalDuration_max,-1.0196682,prv_avg_claims_indicator,-0.8250141,0.1694884,19510.0,5.0,1.0
3024,PRV51469,0.014119546,Provider_Insurance_Claim_Reimbursement_Amt,-1.8935335,prv_avg_claims_indicator,-0.68163204,DeductibleAmtPaid_sum,-0.42920375,1.4119546,9350.0,1.0,0.0
3025,PRV57706,0.008589919,Provider_Insurance_Claim_Reimbursement_Amt,-2.4501035,prv_avg_claims_indicator,-0.65484136,DeductibleAmtPaid_sum,-0.5141212,0.85899186,3040.0,1.0,0.0
3026,PRV51047,0.001627932,Provider_Insurance_Claim_Reimbursement_Amt,-2.3363104,prv_avg_claims_indicator,-0.70779985,DeductibleAmtPaid_sum,-0.56221235,0.16279319,2530.0,1.0,0.0
3027,PRV51194,0.0027054984,Provider_Insurance_Claim_Reimbursement_Amt,-1.4470217,HospitalDuration_max,-0.8707695,prv_avg_claims_indicator,-0.7942237,0.27054983,18540.0,5.0,1.0
3028,PRV57011,0.005877847,Provider_Insurance_Claim_Reimbursement_Amt,-2.451843,DeductibleAmtPaid_sum,-0.49851528,prv_avg_claims_indicator,-0.36897,0.5877847,3760.0,190.0,1.0625
3029,PRV55150,0.0022414983,Provider_Insurance_Claim_Reimbursement_Amt,-1.4898242,prv_avg_claims_indicator,-1.1732754,HospitalDuration_max,-0.98063296,0.22414984,19100.0,1.0,6.0
3030,PRV53203,0.0023667184,Provider_Insurance_Claim_Reimbursement_Amt,-2.3443415,DeductibleAmtPaid_sum,-0.74117446,ChronicCond_Heartfailure_mean,-0.6119068,0.23667184,420.0,0.0,0.2857142857142857
3031,PRV53150,0.0024076104,Provider_Insurance_Claim_Reimbursement_Amt,-2.3210595,DeductibleAmtPaid_sum,-0.6713957,ChronicCond_KidneyDisease_mean,-0.5583123,0.24076104,3130.0,0.0,0.0
3032,PRV52545,0.0011859632,Provider_Insurance_Claim_Reimbursement_Amt,-2.0427768,ChronicCond_Heartfailure_mean,-0.69790167,prv_avg_claims_indicator,-0.5929877,0.118596315,1460.0,0.3846153846153846,1.0
3033,PRV55826,0.045350175,HospitalDuration_max,-1.0530975,prv_avg_claims_indicator,-0.87818944,ClaimDuration_max,-0.3108431,4.5350175,10.0,1.04,19.0
3034,PRV51292,0.00100701,Provider_Insurance_Claim_Reimbursement_Amt,-2.394154,DeductibleAmtPaid_sum,-0.66945565,ChronicCond_KidneyDisease_mean,-0.5562522,0.100701,3970.0,0.0,0.2727272727272727
3035,PRV53164,0.0017638146,Provider_Insurance_Claim_Reimbursement_Amt,-2.141849,DeductibleAmtPaid_sum,-0.6779974,ChronicCond_Heartfailure_mean,-0.55839294,0.17638145,4180.0,40.0,0.4
3036,PRV56333,0.0038331356,Provider_Insurance_Claim_Reimbursement_Amt,-2.0272396,DeductibleAmtPaid_sum,-0.6509227,Avg_InscClaimAmtReimbursed_Per_Provider,-0.44405216,0.38331357,11600.0,0.0,3399.0476190476197
3037,PRV56547,0.0036975965,prv_avg_claims_indicator,-1.0472655,HospitalDuration_max,-0.9465497,Provider_Insurance_Claim_Reimbursement_Amt,-0.9335588,0.36975965,1.0,9.0,60000.0
3038,PRV55318,0.023164274,Provider_Insurance_Claim_Reimbursement_Amt,-1.7285417,DeductibleAmtPaid_sum,-0.7190088,HospitalDuration_max,-0.37085894,2.3164275,26300.0,130.0,
3039,PRV57330,0.088000566,Provider_Insurance_Claim_Reimbursement_Amt,-0.92087525,HospitalDuration_std,-0.61626804,HospitalDuration_max,-0.60900587,8.800056,75570.0,2.0375267241229387,10.0
3040,PRV51909,0.0010322655,Provider_Insurance_Claim_Reimbursement_Amt,-2.2138782,prv_avg_claims_indicator,-0.8013731,Avg_InscClaimAmtReimbursed_Per_Provider,-0.53925997,0.10322655,3460.0,1.0,2415.0
3041,PRV53577,0.0017957191,Provider_Insurance_Claim_Reimbursement_Amt,-2.1545482,prv_avg_claims_indicator,-0.70195585,DeductibleAmtPaid_sum,-0.43164414,0.17957191,2150.0,1.0,0.0
3042,PRV52105,0.0042868727,Provider_Insurance_Claim_Reimbursement_Amt,-2.0862865,DeductibleAmtPaid_sum,-0.55818963,prv_avg_claims_indicator,-0.39400473,0.42868727,12780.0,0.0,1.04
3043,PRV54792,0.0069964663,Provider_Insurance_Claim_Reimbursement_Amt,-2.3921802,prv_avg_claims_indicator,-0.64265877,ChronicCond_Heartfailure_mean,-0.52562374,0.69964665,5390.0,1.0,0.3636363636363636
3044,PRV51763,0.0017892051,Provider_Insurance_Claim_Reimbursement_Amt,-2.0820048,prv_avg_claims_indicator,-0.789534,ChronicCond_Heartfailure_mean,-0.5900079,0.1789205,3960.0,1.0,0.4545454545454545
3045,PRV51965,0.0025763114,Provider_Insurance_Claim_Reimbursement_Amt,-2.1823502,DeductibleAmtPaid_sum,-0.51779795,Avg_InscClaimAmtReimbursed_Per_Provider,-0.40143016,0.25763112,2680.0,0.0,2703.684210526316
3046,PRV56581,0.008088273,Provider_Insurance_Claim_Reimbursement_Amt,-2.376278,prv_avg_claims_indicator,-0.80739015,ClaimDuration_max,-0.42825213,0.8088273,2110.0,1.0,0.0
3047,PRV56201,0.00488913,Provider_Insurance_Claim_Reimbursement_Amt,-2.2896402,DeductibleAmtPaid_sum,-0.50862396,perc_allocated_used,-0.40866867,0.488913,120.0,0.0,0.3978805394990366
3048,PRV56135,0.21499819,HospitalDuration_max,0.8549268,HospitalDuration_std,0.83290905,Provider_Insurance_Claim_Reimbursement_Amt,-0.62512743,21.499819,35.0,16.703293088490067,57230.0
3049,PRV55365,0.0035271435,Provider_Insurance_Claim_Reimbursement_Amt,-2.29884,DeductibleAmtPaid_sum,-0.6406253,ChronicCond_KidneyDisease_mean,-0.44393697,0.35271436,370.0,0.0,0.2857142857142857
3050,PRV57419,0.0025536667,Provider_Insurance_Claim_Reimbursement_Amt,-2.323021,prv_avg_claims_indicator,-0.79846275,DeductibleAmtPaid_sum,-0.597277,0.25536668,4900.0,1.0,100.0
3051,PRV54375,0.7008464,HospitalDuration_max,0.7968146,Provider_Insurance_Claim_Reimbursement_Amt,0.51456547,IPAnnualReimbursementAmt_max,-0.35713446,70.08464,24.0,143990.0,74400.0
3052,PRV52490,0.00047774112,Provider_Insurance_Claim_Reimbursement_Amt,-2.4138303,DeductibleAmtPaid_sum,-0.5931174,prv_avg_claims_indicator,-0.49184734,0.047774114,4990.0,0.0,1.0625
3053,PRV51746,0.0018746493,Provider_Insurance_Claim_Reimbursement_Amt,-1.8425906,DeductibleAmtPaid_sum,-0.5730132,Avg_InscClaimAmtReimbursed_Per_Provider,-0.44503206,0.18746494,10490.0,0.0,3928.846153846154
3054,PRV55700,0.032556582,HospitalDuration_max,-0.66425705,ChronicCond_Heartfailure_mean,-0.61460316,Provider_Insurance_Claim_Reimbursement_Amt,-0.5664821,3.2556581,12.0,0.5,83030.0
3055,PRV54472,0.003930806,Provider_Insurance_Claim_Reimbursement_Amt,-1.9182786,DeductibleAmtPaid_sum,-0.5621279,ChronicCond_Heartfailure_mean,-0.52342814,0.39308062,16300.0,160.0,0.375
3056,PRV56502,0.006154374,Provider_Insurance_Claim_Reimbursement_Amt,-2.3552313,DeductibleAmtPaid_sum,-0.47416982,DeductibleAmtPaid_mean,-0.4301617,0.61543745,1410.0,0.0,0.0
3057,PRV54611,0.0017499252,Provider_Insurance_Claim_Reimbursement_Amt,-1.9305421,prv_avg_claims_indicator,-0.71496916,HospitalDuration_max,-0.67390585,0.17499252,4760.0,1.0,2.0
3058,PRV54016,0.00070428615,Provider_Insurance_Claim_Reimbursement_Amt,-2.0701666,prv_avg_claims_indicator,-0.79383343,ChronicCond_Heartfailure_mean,-0.55928195,0.07042862,640.0,1.0,0.5
3059,PRV52667,0.00067508133,Provider_Insurance_Claim_Reimbursement_Amt,-2.1281016,prv_avg_claims_indicator,-0.7522797,DeductibleAmtPaid_sum,-0.47753635,0.06750813,150.0,1.0,0.0
3060,PRV56614,0.19928835,prv_avg_claims_indicator,-0.66298074,ClaimDuration_max,-0.33538803,OPAnnualReimbursementAmt_mean,0.24041484,19.928835,1.04,20.0,3998.4615384615386
3061,PRV55352,0.006476578,Provider_Insurance_Claim_Reimbursement_Amt,-2.013283,DeductibleAmtPaid_sum,-0.6261081,Avg_InscClaimAmtReimbursed_Per_Provider,-0.36954796,0.6476578,12850.0,190.0,4854.871794871795
3062,PRV54122,0.0006714887,Provider_Insurance_Claim_Reimbursement_Amt,-2.2575524,prv_avg_claims_indicator,-0.7827707,ChronicCond_Heartfailure_mean,-0.7526879,0.06714887,510.0,1.0,0.25
3063,PRV54860,0.0072624716,Provider_Insurance_Claim_Reimbursement_Amt,-2.1329334,DeductibleAmtPaid_sum,-0.584978,ChronicCond_KidneyDisease_mean,-0.549935,0.72624713,14080.0,280.0,0.0952380952380952
